PeriodoId	CodigoEntidad	Entidad	TipoEntidad	C1401	C1403	C1404	C1405	C1406	C1408	C1409	C14090202	C14090302	C14090402	C14090702	C14090902	C14091002	C14091102	C14091202	C14091302	C14090201	C14090301	C14090701	C14090901	C14091001	C14091101	C14091201	C14091301	C290101	C290102	C29010207	C29010702	C29010801	C14090401	Periodo
20201130	01116	PACÍFICO	Cooperativa de Ahorro y Crédito - Nivel 3	2396894739.71		54230519.75	82702962.24	8967344.85	186313328.73	-177581245.36	-53646.38	-1320523.51	-289775.38		-2973.85		-804653.52	-14441972.87	-3577139.78	-322850.93	-2800556.36				-8499674.68	-69258883.32	-5116150.56						-909696.91	20201130
20201130	01118	SN CRISTO DE BAGAZÁN	Cooperativa de Ahorro y Crédito - Nivel 3	348194059.4		13621225.94	18934541.97	12793118.62	10198076.1	-53689091.88	-331507.67	-1973563.3	-2819.32					-300616.03	-855002.34	-6243320.09	-8345500.13					-2924365.09	-14945779.34	473353.75					-47012.45	20201130
20201130	01120	STO DOMINGO GUZMAN	Cooperativa de Ahorro y Crédito - Nivel 2 B	222808035.74		2475732.56	5645328.68	24024975.73	10674933.02	-37692946.42	-176594.38	-1288942.85	-29815.65					-85584.34	-381213.05	-4257993.76	-10522073.12					-268896.83	-10140349.01	262248.83					-5398763.48	20201130
20201130	01138	AELU	Cooperativa de Ahorro y Crédito - Nivel 3	401304022.9			571031180.9	68209883.63	135509539.39	-105800589.86	-448.48	-652504.96	-206582.67					-2578147.23	-59149.3	-198499.76	-5620121.46					-92095937.5	-1302641.16						-3086557.34	20201130
20201130	01140	NTRA SRA DEL ROSARIO	Cooperativa de Ahorro y Crédito - Nivel 2 A	109112678.6		306323.89	9671281.8	1617053.44	7540637.03	-9529256.5	-150790.38	-458829.84	-111594.92						-196034.58	-2700143.83	-1516660.58						-2303171.92		45401.58				-2092030.45	20201130
20201130	01150	CUAJONE LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 B	140347781.08		468556.04	7671733.23	2852315.38	5344971.29	-8374099.63	-349.34	-1094493.04	-79726.81		-41431.8		0	-55892.45	-7350.14	-6620.37	-5276050.13				-207285.49	-973191.26	0		16167.69				-631708.8	20201130
20201130	01172	SAN MARTÍN DE PORRES	Cooperativa de Ahorro y Crédito - Nivel 3	243669316.71		9147213.15	19410873.91	1324029.63	5248085.47	-27663435.69	-80327.17	-1236647.43	-119624.65					-119806.91	-615731.2	-1810585.09	-10202633.38					-1174564.34	-8587571.67	1645458.68					-201598.06	20201130
20201130	01183	SAN ISIDRO	Cooperativa de Ahorro y Crédito - Nivel 2 B	184878135.06		17745030.64	23285171.76	18294186.14	754442.17	-95926556.1	-12293.95	-220353.52	-61690.11					-1130182.91	-133837.77	-133425.98	-3242977.62					-47653077.67	-4955817.38	1117330.37				200212.02	-731010.86	20201130
20201130	01193	ILO LTDA. N° 50	Cooperativa de Ahorro y Crédito - Nivel 2 B	89149960.85		1624315.46	1630049.44	1022574.83	1824161.44	-5667982.05		-1887932.54	-129043.83						-2950.33		-3423729.34							11250.21					-224326.01	20201130
20201130	01202	LEON XIII N° 520	Cooperativa de Ahorro y Crédito - Nivel 2 B	85587449.02		850755.36	5518936.15	4545816.71	739824.07	-11268686.48	-148528.2	-475880.31	-7709.84					-6189.94	-143215.63	-4236532.36	-2702231.01					-3943.54	-2500405.38	857.17			0		-11373.41	20201130
20201130	01216	STA CATALINA DE MOQ	Cooperativa de Ahorro y Crédito - Nivel 2 B	140386887.5		397961.32	3434639.94	2947384.71	1797938.33	-5908111.62	-67059.53	-828593.61	-25866.9					-419751.78	-28075.88	-1321848.38	-1967425.18					-391138.48	-846469.47	14998.69					-11882.41	20201130
20201130	01304	QUILLABAMBA-QUILLAC	Cooperativa de Ahorro y Crédito - Nivel 3	146845262.05		6564243.72	19279216.83	60651325.38	9616484.03	-64313904.74	-168230.02	-253146.11	-197263.28					-138863.76	-590327.6	-8043032.58	-7855110.11					-9799802.83	-28786126.82	59332.16					-8482001.63	20201130
20201130	01327	EFIDE	Cooperativa de Ahorro y Crédito - Nivel 3	111540947.81			107996.29	1807402.7	430392.87	-9692150.65	-16805.49	-8274.88				-8559.23	-14108.38	-849678.97	-56611.22		-1051.45					-1460987.1			680812.6					20201130
20201130	01328	COOPAC TOQUEPALA	Cooperativa de Ahorro y Crédito - Nivel 2 B	120311654.21		1211862.91	2140685.2	850235.24	5263581.47	-6221413.29		-1155647.6	-18567.54								-4902009.55								19348.21				-145188.6	20201130
20201130	01342	LOS ANDES COTARUSI	Cooperativa de Ahorro y Crédito - Nivel 2 B	202271033.92		5639462.58	16327259.52	688409.26	4691704.66	-18877645.13	-750096.31	-506197.08	-135017.43					-132616.77	-320914.93	-5261335.86	-3528615.96					-149733.88	-1656975.99	66890.34					-1380394.73	20201130
20201130	01539	CENTRAL CIDERURAL	Cooperativa de Ahorro y Crédito - Nivel 3	3759542.92					118774.45	-37595.43		-232.17			-27259.99			-10103.27																20201130
20201231	01101	SEÑOR DE QUINUAPATA	Cooperativa de Ahorro y Crédito - Nivel 2 A	14400637.88		757962.64	810694.33	1462797.48	391196.17	-1961714.35	-18940.07	-21637.13	-5450.07					-3862.14	-46098.66	-322723.4	-283736.78						-888209.21						-371056.89	20201231
20201231	01102	QOLLQE WASI LIMITADA	Cooperativa de Ahorro y Crédito - Nivel 1	809951.66			3034.21		19272.13	-10897.47	-7973.37									-2924.1														20201231
20201231	01103	MI SOL DIARIO LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	1194523.2			11021.32	16440.41	146562.3	-55983.94		-11941.3									-25941.2													20201231
20201231	01104	LA PROGRESIVA LTDA.	Cooperativa de Ahorro y Crédito - Nivel 2 A	9891199.17		141697.35	617827.38	95683.63	1614357.87	-829906.64	-35861.21	-18899.85						-6035.04	-37810.66	-296300.54	-170079.81						-264919.53	29172.62						20201231
20201231	01105	ABACO	Cooperativa de Ahorro y Crédito - Nivel 3	1218223280.69		7214644.81	22488658	37613528.95	65332596.32	-80142110.68	-36195.72	-328447.35	-147043.15				-312347.21	-8063280.54	-1721654.91	-73858.41	-2131265.71				-621102.76	-56643993.56	-9841389.82		270396.67				-221531.54	20201231
20201231	01107	SERFINCO LIMITADA	Cooperativa de Ahorro y Crédito - Nivel 2 A	14115209.43			855210.46	313853.59	285339.91	-1558390.21	-176.61	-44576.17	-34732.39						-42601.09		-869477.74						-260749.28	521316.68	2400.79				-59691.54	20201231
20201231	01109	PETROPERU LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 B	108775091.95		144206.27	1035520.98	237101.65	227411.52	-2605445.32	0	-995124.6	-56432.05								-1153226.15												-200662.52	20201231
20201231	01110	LA REHABILITADORA 24	Cooperativa de Ahorro y Crédito - Nivel 2 B	113654307.93		3296154.26	11348185.01	3761746.76	4038897.19	-15360467.59	-87660.95	-669678.31	-6856.53					-146751.07	-206178.13	-834495.23	-4558389.11					-939181.14	-6080379.84	260106.54					0	20201231
20201231	01112	CRISTOBAL DE HUAMANG	Cooperativa de Ahorro y Crédito - Nivel 3	285935262.88		736166.36	5204020.38	13921220.69	5652590.44	-29502734.16	-297374.63	-1485752.69	-156726.18					-133258.35	-743658.68	-2579828.71	-4524568.56					-210032.49	-10368101.95	134127.06					-688822.41	20201231
20201231	01116	PACÍFICO	Cooperativa de Ahorro y Crédito - Nivel 3	2503458342.75		86811813.07	79577201.5	6048656.84	198325290.57	-170267116.09	-25371.9	-650662.51	-160321.91		-1451.39		-246233.29	-6827923.17	-1781550.8	-149673.54	-2036899.84				-9269571.79	-144256168.02	-3306434.04						-455577.84	20201231
20201231	01118	SN CRISTO DE BAGAZÁN	Cooperativa de Ahorro y Crédito - Nivel 3	354683284.82		13385927.66	18717159.62	12297044.82	9885560.41	-53513523.47	-326065.92	-2056475.28	-2792.9					-297779.53	-841111.81	-5748247.48	-8200142.25					-2913459.56	-14860830.17	457671.4					-47012.45	20201231
20201231	01119	TIEMPOS NUEVOS LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	976774.81		9844.78	67836.24		23351.43	-54711.92	-2948.19	-7596.37								-26875.42	-17291.94							1172.85						20201231
20201231	01121	RESPALDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	13306223.87		302737.96	1219584.65		2352044.87	-1421303.36	-7705.95	-18680.11							-93286.91	-516672.42	-661236.98						-123720.99							20201231
20201231	01123	TRAB. DE DANPER	Cooperativa de Ahorro y Crédito - Nivel 1	256142.18																														20201231
20201231	01124	MICROFINANZAS PRISMA	Cooperativa de Ahorro y Crédito - Nivel 2 A	16217543.13		34174.6	336851.12		415896.77	-397960.15	-154364.01	-553.91							-5431.04	-236374.07	-1237.12							6827.52						20201231
20201231	01125	JUAN XXIII	Cooperativa de Ahorro y Crédito - Nivel 2 A	2589894.03					5589.58	-25898.94	-958.68	-21264.18							-3676.08		0													20201231
20201231	01127	SAN FRANC. DE MOCUPE	Cooperativa de Ahorro y Crédito - Nivel 2 A	8503548.97		393477.24	841781.13	797997.8	525330.96	-1696607.95	-19220.67	-56146.87							-7398.81	-1158537.3	-85869.07						-369435.23	15784.52						20201231
20201231	01128	VEND. AMB. DE COMAS	Cooperativa de Ahorro y Crédito - Nivel 2 A	8609690.43			392544.51		88887.41	-449795.41	-74419.61									-375375.8														20201231
20201231	01129	FLEXICASH	Cooperativa de Ahorro y Crédito - Nivel 2 A	2879441.49			77758.87	239119.83	892661.8	-276384.9	-1987.47	-3883.8						-87.99	-16882.13	-23163.32	-89298.59					-28049.76	-113031.84							20201231
20201231	01130	AGROFINANZAS	Cooperativa de Ahorro y Crédito - Nivel 2 A	9398778.08			1226603.77	452294.8	834140.68	-1753436.02	-16195.84	-6004.83							-68357.4	-211882.05	-8155.45						-1194126.02							20201231
20201231	01131	FINANCOOP LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	13538964.84		141455.88	1515312.15		193791.97	-1678815.33	-22582.05	-9474.65								-997811.54	-648947.09													20201231
20201231	01132	INTERFINCO	Cooperativa de Ahorro y Crédito - Nivel 2 A	18982567.59			3235444.77		3375195.75	-1541791.74	-65	-184237.07	-357.12						-52.75	-171845.39	-901344.95						-283889.46		154988.18					20201231
20201231	01134	QORI WASI LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	276213.93		0	249399.93		13979.85	-257363.95	-2571.15									-185944.42							-68848.38							20201231
20201231	01136	TU FONDO	Cooperativa de Ahorro y Crédito - Nivel 1	1348311.1						-13483.11		-13483.11																						20201231
20201231	01137	EMPLEADOS DE IBM	Cooperativa de Ahorro y Crédito - Nivel 2 A	22666278.47					66748.2	-176959.08		-60983.77	-115975.31																					20201231
20201231	01138	AELU	Cooperativa de Ahorro y Crédito - Nivel 3	408755581.99			588565605.76	35259858.55	136196085.3	-110510282.48	-581.03	-618127.95	-190415.7					-2440931.9	-56748.36	-198711.75	-6717888.53					-95845844.12	-1632322.18						-2808710.96	20201231
20201231	01139	CELENDIN LTDA N° 406	Cooperativa de Ahorro y Crédito - Nivel 2 A	23453761.68		41958.57	1236919.25		397710.77	-1434151.18	-3595.66	-202331.51							-24064.75	-16550.11	-1065021.51						-122587.64							20201231
20201231	01141	STA ISABEL PERUNORTE	Cooperativa de Ahorro y Crédito - Nivel 2 A	17575607.24		201109.75	2204735.67		329951.38	-1793491.66	-68477.05	-970.6								-751292.48	-74494.24							2736.83						20201231
20201231	01142	INMAC CONC DE CANTA	Cooperativa de Ahorro y Crédito - Nivel 2 A	21594826.81		10097.25	13545.95		278221.63	-365115.27	-23045.34	-141398.15	-108719.38								-73735.98												-18216.42	20201231
20201231	01145	CREDICHANCAY	Cooperativa de Ahorro y Crédito - Nivel 1	319222.61			30297.45			-15572.66										-13041.89	-2530.77													20201231
20201231	01146	ORIENTE LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	17741202.14		11711.74	2174227.39	159846.69	2269226.65	-1491373.39	-28127.34	-54280.97							-76078.35	-320827.72	-267809.15						-147349.83	76431.01						20201231
20201231	01149	SO SFP JOSE HUAMAN	Cooperativa de Ahorro y Crédito - Nivel 2 A	8565850.89			409968.47		14841.31	-300776.22											-300776.22													20201231
20201231	01150	CUAJONE LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 B	146611747.17		458065.51	3722445.82	2833047.09	5315673.7	-8248777.31	-330.16	-1104211.01	-76214.49		-40506.68		-29019.97	-76898.35	-11080.61	-6641.4	-4999600.91				0	-1389076.76	0		12813.18				-515196.97	20201231
20201231	01151	COOSUNAT	Cooperativa de Ahorro y Crédito - Nivel 2 A	7879305.35			11837.37		37004.18	-149514.53	-1094.15	-68474.76	-2576.75					-3760.12			-73608.75													20201231
20201231	01154	SONDOR PACUCHA	Cooperativa de Ahorro y Crédito - Nivel 2 A	3755970.25		116910.17	306009.3	14363.16	83132.49	-348135.81	-12378.94	-23621.76	-298.26							-220699.72	-91137.13							6810.29						20201231
20201231	01155	AOPCOOP	Cooperativa de Ahorro y Crédito - Nivel 2 A	9334210.12		43550	177442.23	1005267.89	1361231.98	-567889.78	-902.91	-32934.26						-13039.63	-46295.71	-101583.31	-147539.29					-53205.49	-172389.18							20201231
20201231	01156	SR DE LOS MILAGROS	Cooperativa de Ahorro y Crédito - Nivel 2 A	84644609.58		0	10823737.59	1123233.83	5110069.97	-14123751.75	-33307.34	-384627.79	-233736.59						-5907.34	-2594.74	-9320200.66							131.56					-2786686.49	20201231
20201231	01159	TRAB. DEL BCR	Cooperativa de Ahorro y Crédito - Nivel 2 A	6993781.72					22776.84	-99937.88		-69937.88									0							577.9						20201231
20201231	01160	29 DE AGOSTO PNP	Cooperativa de Ahorro y Crédito - Nivel 2 A	13463482.9		189740.41	568911.23		119230.8	-851203.64		-130887.58									-720316.06							14061						20201231
20201231	01161	EL SALVADOR	Cooperativa de Ahorro y Crédito - Nivel 1	1097763.01			146961.04	9084.76	41607.78	-140221.48	-4099.6	-5191.98							-1343.4	-40357.78	-56911.96						-32316.76							20201231
20201231	01162	SOLIDARIDAD ANDINA	Cooperativa de Ahorro y Crédito - Nivel 1	66650.82			17713.45		22.87	-24846.56	-531.27	-18.22								-9224.05	-4348.42													20201231
20201231	01163	TRAB. DROKASA LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	2044068.81					3157.9	-20527.99		-20440.74																3830.35						20201231
20201231	01164	BIENESTAR PERU LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	3831673.21			279505.18	5000	1262688.91	-818549.74	-940.55	-7650.59							-29503.94	-9107.96	-27134.08						-44212.62	9.92						20201231
20201231	01166	CECOMSAP LIMITADA	Cooperativa de Ahorro y Crédito - Nivel 2 A	5737787.54		5162.73	384093.68	3321.62	215807.58	-220767.63	-129401.96	-118840.85							-79119.49	9105.59	73254						24235.08	1925.64						20201231
20201231	01167	SAYARI	Cooperativa de Ahorro y Crédito - Nivel 2 A	3882080.42		7525.51	169067.85	95975.38	71259.97	-360692.39	-116607.71									-244084.68														20201231
20201231	01168	CONSTRUIR	Cooperativa de Ahorro y Crédito - Nivel 1	332090.58			113448.64		9902.86	-97167.51	-1805.18	-590.17							-844.75	-77600.44	-16326.97													20201231
20201231	01170	HUANCAVELICA LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	43360738.5		6867.84	508800.63	1212561.09	212908.92	-1632562.85	-38917.09	-360804.67	-6775.31						-18685.38	-473631.17	-449601.49						-228519.51	16471.86					-55628.23	20201231
20201231	01171	PONDEROSA LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	14394533.68		17574.45	1061578.76	7333.35	886647.92	-587093.53	-18013.3	-44989.35	-2923.99							-47843.14	-465443.22							363217.15					-7880.53	20201231
20201231	01172	SAN MARTÍN DE PORRES	Cooperativa de Ahorro y Crédito - Nivel 3	239680636.32		9173492.64	20552433.32	1317642.24	4633757.85	-30345029.09	-80224.48	-1221703.76	-118033.01					-124798.71	-612467.64	-1859221.43	-10676666.06					-1172222.94	-8834844.41	1691396.37					-313652.98	20201231
20201231	01175	MICREDISOL	Cooperativa de Ahorro y Crédito - Nivel 2 A	14353534.69		60136.07	843306.38	400580.09	2506795.73	-556308.21	-15511.76	-16253.58	-1044.65					-8576	-14015.55	-303606.1	-136541.15						-57225.89	8071.99					-3533.53	20201231
20201231	01176	SEPACOSE LTDA.	Cooperativa de Ahorro y Crédito - Nivel 2 A	2307821.12						-23078.21		-23078.21																						20201231
20201231	01177	LA PORTUARIA	Cooperativa de Ahorro y Crédito - Nivel 2 A	41946296.65		423368.12	1185156.86	250149.06	661512.12	-2331371.98	-5847.89	-401443.55	-83.82					-7823.21	-13507.6	-131128.93	-1236145.27						-275373.08	3858.54					-10018.63	20201231
20201231	01179	EL DORADO	Cooperativa de Ahorro y Crédito - Nivel 2 A	5988383.55		13160.39	1047909.19	150797.14	34506.79	-413930.9		-62634.77							-950.32	-5914.29	-332802.25						-11629.27	56634.3						20201231
20201231	01181	KORI	Cooperativa de Ahorro y Crédito - Nivel 2 A	54467861.1		581551.3	3679512.35	36013.76	19052148.54	-6206560.84	-407030.75	-6483.74						-3345.49	-61166.43	-2751022.26						-257560.52	-2719951.65	514.06						20201231
20201231	01182	TRABAJADORES DEL BCP	Cooperativa de Ahorro y Crédito - Nivel 2 A	3281160.11		834423.34	580941.98	319180.52	92370.53	-947286.5		-33446.16	-2052.87								-804155.71							11069.27					-107631.76	20201231
20201231	01183	SAN ISIDRO	Cooperativa de Ahorro y Crédito - Nivel 2 B	182256363.88		18089974.29	22924445.14	18237959.13	599076.94	-96949986.2	-15343.28	-217420.92	-61046.53					-1104716.41	-129628.59	-146707.04	-3235991.99					-47429312.49	-5315213.59	1113074.8				196752.98	-791083.65	20201231
20201231	01184	SAN BLAS	Cooperativa de Ahorro y Crédito - Nivel 1	1169002.77					12947.45	-11690.07		-11690.07																						20201231
20201231	01185	CREDIFLORIDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	10085839.83		8444936.04	3236814.91	1256416.1	647640.48	-5036327.41	-37549.38	-14148.06						-2069.12	-40227.5	-1808718.55	-354913.14					-35000	-2743701.66	103514.97						20201231
20201231	01186	SUB OF PNP STA ROSA	Cooperativa de Ahorro y Crédito - Nivel 2 A	50797131.99		11526.25	2146219.42		108341.31	-3057050.05		-1043371.92									-2013678.13													20201231
20201231	01187	MULTICREDIT	Cooperativa de Ahorro y Crédito - Nivel 1	713221.7			60252.67		9762.3	-74402.55	-3025.69	-3269.92								-41662.51	-26444.43													20201231
20201231	01188	LA CHUSPA	Cooperativa de Ahorro y Crédito - Nivel 1	1186717.43			700082.17		38394.58	-205798.75	-9242.27	-838.64								-188971.57	-6746.27													20201231
20201231	01189	VIRGEN DE LAS NIEVES	Cooperativa de Ahorro y Crédito - Nivel 2 A	50697485.6		325282.26	5075721.6	325286.92	311695.41	-3747495.83										-734214.72	-1253708.51						-1759572.6							20201231
20201231	01190	MARTIN DE PORRES MDO	Cooperativa de Ahorro y Crédito - Nivel 2 A	2876676.62		920688.74	100720.82		39923.99	-178381.85	-916.37	-14707.62	-8778.69							-150	-146438.19												-7390.98	20201231
20201231	01191	GRUPO INTEGRA LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	1340634.05		14861.44	96286.41		34286.33	-85282.7	-89107.74	-15472.91							-1200	18025.28	2472.67							2292.07						20201231
20201231	01192	CHIQUINQUIRA	Cooperativa de Ahorro y Crédito - Nivel 2 A	15312307.59		93419.68	574024.24	561456	157756.41	-1261838.83	-49034.37	-46645.93	-21292.9						-11477.83	-566553.68	-260539.98						-304528.86	56.8					-1765.28	20201231
20201231	01193	ILO LTDA. N° 50	Cooperativa de Ahorro y Crédito - Nivel 2 B	87481042.57		1828560.11	1500142.03	1020486.14	1432101.06	-5524954.86		-1875080.96	-128063.76						-2925.17		-3294787.65							10224.34					-224097.32	20201231
20201231	01195	VALLE LA LECHE LTDA.	Cooperativa de Ahorro y Crédito - Nivel 2 A	3306446.1		166118.02	66111.42	163403.85	186686.15	-365067.11	-25218.9	-13720.35							-29171.71	-151079.32	-42070.17						-103806.66	1516.71						20201231
20201231	01199	NUEVO HORIZONTE LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	82098.48		26271.89	12382.67		1159.73	-13466.38	-627.49	-456.22								-2240.34	-10142.33													20201231
20201231	01200	CREDIPOL LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	907750.44			141619.3	141219.45	50532.02	-160339.27	-2946.98	-2946.47								-146961.81	-7484.01							35631.58						20201231
20201231	01202	LEON XIII N° 520	Cooperativa de Ahorro y Crédito - Nivel 2 B	83022990.31		755177.65	5813200.67	3849379.85	783823.21	-10466164.54	-137115.95	-473578.41	-7980.53					-6435.65	-135856.39	-3690901.03	-2651950.61					0	-2321319.88	857.17			0		-8337.72	20201231
20201231	01204	FINANCIERA EMPRENDE	Cooperativa de Ahorro y Crédito - Nivel 1	540813.42			190370.16		19119.56	-193459.87		-5007.98									-188451.89													20201231
20201231	01205	D.I.L.E.	Cooperativa de Ahorro y Crédito - Nivel 2 A	11570556.55		0	3355054.12	1069275.63	358232.67	-3190455.82	-60943.13	-33768.27	-5032.85						-13729.3	-1686773.82	-528679.06						-585348.87	0					-276180.52	20201231
20201231	01206	WIÑARISUN	Cooperativa de Ahorro y Crédito - Nivel 1	1085140.42			289731.01		5911.76	-306773.65	-110.97	-8478.6								-1605.31	-296578.77													20201231
20201231	01207	SAN VIATOR	Cooperativa de Ahorro y Crédito - Nivel 1	1531409.77			3911.06		134462.12	-18491.87	-175.89	-12110.55	-2225.49								-3979.94													20201231
20201231	01208	PEDRO RUIZ GALLO	Cooperativa de Ahorro y Crédito - Nivel 2 A	5758002.28		8101.31	1191894.89	43444.44	62193.63	-724972.27	-10048.94	-18456.12							-28661.62	-416889.39	-81960.64						-168955.56							20201231
20201231	01209	APOYO FINAN AREQUIPA	Cooperativa de Ahorro y Crédito - Nivel 1	123965.32			122502.22		39345.07	-95828.33	-549.25	-553.58								-73035.57	-21689.93													20201231
20201231	01211	CREDIBAN LTDA	Cooperativa de Ahorro y Crédito - Nivel 1																															20201231
20201231	01214	TOCACHE LTDA 35	Cooperativa de Ahorro y Crédito - Nivel 2 A	61281933.57		1107649.9	1574944.71	3172786.88	1522866.96	-4851221.77	-102246.21	-284225.14						-70239.54	-149118.92	-869096.12	-319898.32					-305583.1	-2750814.42	55169.25						20201231
20201231	01215	JUAN XXIII	Cooperativa de Ahorro y Crédito - Nivel 2 A	12633079.34			33250.84		24473.19	-188883.4		-124622.07									-64261.33							9219.02						20201231
20201231	01216	STA CATALINA DE MOQ	Cooperativa de Ahorro y Crédito - Nivel 2 B	140414656.06		437879.57	3061262.53	2936828.87	1735092.63	-5875833.16	-70343.97	-828072.65	-25724.88					-419079.12	-29769.82	-1355138.61	-1900098.83					-390600.08	-845122.79	20127.5					-11882.41	20201231
20201231	01217	D´PUKARA LIMITADA	Cooperativa de Ahorro y Crédito - Nivel 1	288671.17			116778.72		7624.61	-108580.9	-1675.44	-1028.69								-103084.4	-2792.37													20201231
20201231	01218	LOS SANTOS DE CHOTA	Cooperativa de Ahorro y Crédito - Nivel 2 A	37638382.84		750835.26	1540016.98	1252656.34	455221.25	-2176962.54	-12779.25	-215528.86	-77354.43						-20238.48	-433509.84	-491430.25						-157343.73						-768777.7	20201231
20201231	01219	PERU-INKA LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	1920532.9			167386.97	916.67	33277.81	-122375.59	-5138.6	-8139.24								-1771.45	-107326.3													20201231
20201231	01223	TRAB. MDO CALLAO	Cooperativa de Ahorro y Crédito - Nivel 1	1181966.53			50106.21		12062.18	-29269.22	-10990.53	-269.3								-18009.39														20201231
20201231	01224	KURIA LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	20863588.03		259394.9	1320894.28		1300251.93	-910297.19	-12372.58	-39089.54						0	-24983.67	-46140.16	-499467.63						-46243.61	7400.85						20201231
20201231	01226	SERVICOOP-BN	Cooperativa de Ahorro y Crédito - Nivel 2 A	1331100.67		176118.22	130805.44		652.19	-211983		-14179.87									-197803.13													20201231
20201231	01227	CONFIAR	Cooperativa de Ahorro y Crédito - Nivel 1	338593.29			297813.98		210.02	-105557.43	-1324.75									-104232.68														20201231
20201231	01229	EMPRENDER - APURIMAC	Cooperativa de Ahorro y Crédito - Nivel 2 A	10485381.19		132095.08	230989.77		133982.65	-321554.24	-21319.07	-44829.1							-39017.9	-49773.44	-14719.08						-151895.65	9102.78						20201231
20201231	01230	NORANDINO LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	78176244.95		1876574.06	8037531.88	415150.23	4949585.07	-10492800.42	-402331.86	-92134.93					-12673.5	-37276.06	-132477.98	-5076323.67	-647561.56					-167015.24	-1687719.46	80282.64	145202.37					20201231
20201231	01232	LUZ Y FUERZA	Cooperativa de Ahorro y Crédito - Nivel 2 A	9065067.38		44999.94	266532.99	955409.44	115234.7	-1061135.51		-90137.44									-711929.91					-259068.16								20201231
20201231	01233	RED ANDINA DEL SUR	Cooperativa de Ahorro y Crédito - Nivel 1	7498.93					268.26	-50.07		-33.76																						20201231
20201231	01234	LIBERTAD	Cooperativa de Ahorro y Crédito - Nivel 2 A	1993606		21052	176274.52		17471.25	-158261.92	-7402.51	-10.31							-12522.21	-70270.35	-1075.28						-66981.26							20201231
20201231	01236	CAPITAL	Cooperativa de Ahorro y Crédito - Nivel 2 A	2436362.79			79510.86		434657.7	-91577.05	254.07	-10585.59							-16901.58		-64343.95													20201231
20201231	01237	CREDIAPOYO	Cooperativa de Ahorro y Crédito - Nivel 1	2628236.13		0	138130.08		74595.85	-116787.2	-16558.03	-4089.9							-4757.6	-73995.94	-17249.49						-136.24	0						20201231
20201231	01242	COOPEANCASH	Cooperativa de Ahorro y Crédito - Nivel 2 A	10154471.19				747629.42	183702.52	-502299.63	-73458.28	-28086.29								-278339.85	-122415.21													20201231
20201231	01245	SANTA VERONICA LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	2503412.35		52176.82	193727.23	75018.49		-353955.78	-23015.64									-330940.14								0						20201231
20201231	01246	TRAB. LEO ANDES S.A.	Cooperativa de Ahorro y Crédito - Nivel 1	39439.41					2367.66	-370.72											-370.72								2367.66					20201231
20201231	01247	SAN JOSE LTDA 178	Cooperativa de Ahorro y Crédito - Nivel 2 A	13527470.71		8882.03	124896.22	116275.24	54784.38	-649234.96		-134317.57									-243768.38													20201231
20201231	01248	FONDESURCO	Cooperativa de Ahorro y Crédito - Nivel 2 A	75777883.59		408693.5	3669531.34	1972459.4	3295453.98	-5190610.13	-186564.54	-363213.2						-34859.13	-162423.22	-1544300.77	-1535408.76						-1363840.51	67927.63	2100.13	2100.13				20201231
20201231	01249	TERESITA NIÑO JESUS	Cooperativa de Ahorro y Crédito - Nivel 1	1094308.2			127043.58	5258.99	20568.61	-158930.25		-8030.01	-1117.09								-149783.15													20201231
20201231	01251	SAN MIGUEL LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	42563059.44		3013928.28	16387940.43	8774746.19	2155301.43	-9868592.44	-189.46	-67243.45	-14985.45					-46535.44	-16838.45	-7140	-1580547.3					-1678207.41	-3177222.26	40472.34					-3279683.22	20201231
20201231	01252	SALVADOR DE MILPO	Cooperativa de Ahorro y Crédito - Nivel 2 A	9563486.64	43570.05	157945.15	85323.38	20485.57	56430.97	-305254.5	-47.58	-69290.82						-15573.72	-10312.9		-210029.48							941.24						20201231
20201231	01254	SAN HILARIÓN LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	68417325.06		1166467.21	10307558.08	9503039.87	4412092.32	-20880290.93	-55828.28	-434779.23	-8928.02			-13232.41		-24370.17	-66815.87	-1965813.58	-12664692.37					-2138941.88	-1764501.32	145750.18					-242387.8	20201231
